index,backdrop_path,overview,poster_path,original_language,vote_average,origin_country,parentTconst,ordering,title_series,genres,startYear,voisin1,voisin2,voisin3,voisin4
43477,/wwJ5jO4ZCFWG3JmYoO24y0YjIpY.jpg,"In ancient times, the Yun clan appeared in the world and was able to control the power between heaven and earth. While other races had previously bowed to this power, the human King Xin chose a different path and challenged the overwhelming power as a mortal. However, when he lost to Ditian, the king of the Yun clan, he perished in battle. At the cost of her life, the princess protected Prince Wu Geng from being chased by the Yun clan.

Prince Wu Geng, filled with grief and resentment, was reduced to a low-level slave in a mine in Pingyang. However, he was determined to restore his country, oppose the Yun clan, and avenge his family. With the help of Fu Xi, the high priest of the Shenyin Ministry, Prince Wu Geng sought out allies for his quest to take down the Yun Clan and win back his freedom.",/fIN9thyODZXqpp1Qega3NL37cLw.jpg,zh,7.5,['CN'],tt28455470,4.0,Burning Flames,Drama,2024.0,Burning Flames,Yozakura Family,The Search for WondLa,Twins
43833,/i3VsZ816Hf6z96REOohkwxCWj4z.jpg,"Hanzawa Naoki works as a loan manager at the Osaka Nishi branch of Tokyo Central Bank. One day, Hanzawa makes a loan contract for 500 million yen with Nishi Osaka Steel Company. Hanzawa didn't want to approve the loan, but he had to due to the branch manager's order. Nishi Osaka Steel Company seems financially stable, but the company actually hides massive amounts of debt through fraudulent accounts. The company is caught. Three months later, Nishi Osaka Steel Company goes bankrupt. The bank's branch manager is Asano. He is an ambitious man and tries to shift the blame to Hanzawa. Hanzawa then attends an inquiry about the loan failure at the bank's headquarters in Tokyo. Hanzawa denies fault and promises to retrieve the 500 million yen loan. He did this because it's the only way for Hanzawa to survive as a banker.",/uZmJ1dhfxzVqmvhACY7io0chcJs.jpg,ja,8.2,['JP'],tt2930136,4.0,Hanzawa Naoki,Drama,2013.0,Hanzawa Naoki,Detectorists,Violetta,Mon amour venu des étoiles
44033,/tcZhhtIj6DoopgyCnpT5TrrMI0b.jpg,"It is said that identical twins who are produced from the same egg will share a bond as if they were the same person. But not with ""Sprite"" and ""Zee"", the identical twins. Despite following the same route as an athlete from birth, both want to be the only one!",/vvv8LvpdewFZZZsTqEgTx9hbhyP.jpg,th,7.5,['TH'],tt29606974,4.0,Twins,Drama,2023.0,Twins,Blue Lights,Burning Flames,Yozakura Family
44080,/54qQVFfYcV4hRQ0r1yw9DBP2jlW.jpg,"Waking from a fatal accident to find herself in the past, Han Yi-joo teams up with Seo Do-guk to take revenge on the family who never loved her.",/5iqVjyWAfXAFMim0Fi5QS6jUNPq.jpg,ko,7.4,['KR'],tt29657033,2.0,Perfect Marriage Revenge,Drama,2023.0,Biao Ren,Perfect Marriage Revenge,Entretien avec un vampire,Ag3nda
44081,/oAWnDT3tIvw0KN2LoNtWRlaaTRs.jpg,"Seo Jaewon who suffered an unfortunate childhood, becomes an ambitious and driven CEO that chases after success. But when her obsession gets out of hand, she tries to escape from her unhealthy desires but her husband, a designer and college professor, gets swept up in the process.",/rfM9ZQ3kc7JGKd5RKCpXZ65SfO0.jpg,ko,7.8,['KR'],tt29720810,4.0,My Happy End,Mystery,2023.0,My Happy End,Story of Kunning Palace,Acharnés,Akgwi
44441,/teJVPef30lrI3zzC96BPoTYkwMo.jpg,"In an era of violence and corruption, Park Yeong-han, a humble detective, joins forces with Sang-sun, Gyeong-hwan and Ho-jeong to uphold justice.",/3iJPQbGF9MzZQXb5HiUZP43LPz8.jpg,ko,7.3,['KR'],tt30485422,4.0,Chief Detective 1958,Drama,2024.0,Chief Detective 1958,Furies,Safe Home,Tapie
44465,/fJiYVdH9CYai9JvgT46Y4cGTJ26.jpg,Zeynep is a beautiful high school student who has a moderate and ordinary life with her mother Demet in a small city. Zeynep has been raised without knowing her father but she always think about him when she stays alone. She was told that her father was a seaman and was lost in the sea when he was on duty.,/aNNq8MOtGvw0ETt8xSICrq3sKXv.jpg,tr,7.8,['TR'],tt3052000,4.0,Günesi Beklerken,Drama,2013.0,Günesi Beklerken,"Molly, une femme au combat",Au service de la France,Çilek Kokusu
44963,/r0in0GfXMFOUvhJLcyJzBqE6OgB.jpg,Like There's No Tomorrow,/9t8TKgkntfaCtuNH5z3dlHcdwib.jpg,tr,8.3,['TR'],tt31123801,4.0,Yarin Yokmus Gibi,Mystery,2024.0,Yarin Yokmus Gibi,La Reine des larmes,Tozkoparan Iskender,Son Yaz
44967,/xUC6mdVESvJN2umz8mNxKn89Htf.jpg,"Taiyo Asano has been on his own ever since his parents died and the only one who seems to care for him is his childhood friend and classmate, Mutsumi Yozakura. But Mutsumi has a secret—she is the head of a family of spies! And on top of that, her brother Kyoichiro is dangerously protective of her! To stop Kyoichiro from killing him, Taiyo and Mutsumi must take the ultimate leap—marriage! Because in the Yozakura family, family cannot kill family.",/dTtXbR0DenriganfBidZxFLk4Xx.jpg,ja,7.5,['JP'],tt31131310,4.0,Yozakura Family,Animation,2024.0,Burning Flames,Yozakura Family,The Search for WondLa,Twins
45073,/ljwo7GMEVv8jxdQC7eISEWZpcvv.jpg,"Ambition, love and betrayal intertwine when a royal concubine secretly plots to claim the throne for her family in the old Thai kingdom.",/cMxzItaP1uBemSr4jdREi7skfQ5.jpg,th,9.0,['TH'],tt31183805,4.0,The Empress of Ayodhaya,Soap,2024.0,Dar Nsa,The Empress of Ayodhaya,Siyavash,Siavash
45110,/cSnIgCqfOsk50aCYEXr6Ar0HTQK.jpg,"Belgrade, 2003. When Serbian Prime Minister Zoran Djindjic is assassinated, the country plunges into chaos, and the authorities' response is to introduce a state of emergency. A turning point in recent Serbian history through the perspective of a journalist, a police officer, and a criminal.",/LRJtmPudjMEoX2czkBW07pBuLo.jpg,sr,8.0,['RS'],tt31227639,4.0,Sablja,Drama,2024.0,Sablja,Gülümse Kaderine,Legacy,Citoyens clandestins
45146,/kRdujm449heLBsNL1F3m8Gvs3Yg.jpg,"During the French mandate of Syria, ex-boxing champion Taj is accused of collaborating with the colonizer. Disgraced, he wages a ruthless war to clear his name.",/u4fVU82Z00grG2PqTZnrYX17MUc.jpg,ar,10.0,['SY'],tt31459404,4.0,Taj,Drama,2024.0,Taj,You Only Go Around Once,Tozkoparan Iskender Gölge,Douanes sous haute surveillance : Canada
45223,/8FImR4w4IScYbx8J60CxGnm70Mh.jpg,"Amina tries to provide for her family, just as an old acquaintance returns after serving a prison sentence to reopen old wounds.",/xJJ0qpPqk6WaNV8MIInJRnJ8G3o.jpg,ar,9.0,['MA'],tt31728744,4.0,Dar Nsa,Drama,2024.0,Dar Nsa,The Empress of Ayodhaya,Siyavash,Siavash
45310,/nI9YGF9ZBror2a5MDBTg4Zn1tUk.jpg,"Joo Joong-won is the arrogant, greedy CEO of Kingdom, a  conglomerate that includes a supermall and a hotel. ""Ghost whisperer”  Tae Gong-shil, is a misunderstood outcast who can't keep a  boyfriend or a job since a near death experience left her seeing needy  ghosts. She feels compelled to help them resolve their earthly issues so  they can move on to the afterlife... and he feels compelled to think  she's crazy. Soon their lives merge into a complicated web of hijinx,  misunderstandings, and... yes, love.",/8dNQTTHAirWwCpQM85amONPcZSA.jpg,ko,8.0,['KR'],tt3184674,4.0,Master's Sun,Sci-Fi & Fantasy,2013.0,Master's Sun,Molusco,Sultan Ashour 10,Violetta
45454,/yLHLFkGBmyQhDHaej13k2h8N2O3.jpg,A dismissed special ops officer struggles to adapt to his new role in retail security — until he spots a way to solve his financial troubles.,/x6ei6X4uOc5OXBAIbB7uvCXSgxS.jpg,pl,7.25,['PL'],tt32245002,4.0,Relève-toi!,Action & Adventure,2024.0,Relève-toi!,Song of the Bandits,Chief Detective 1958,Furies
45472,/ld1UMkzjVsA1midityNjHTAX79v.jpg,"As the world is threatened by the sudden appearance of a mysterious alien mothership, best friends Koyama Kadode and Nakagawa “Ontan” Oran carry on about their high school life. But as they grow up, they face existential questions, learning adulthood’s complexities and that the true threat may not be from above.",/45XAw7d5aTu6CK6OC4XQ3ji8s89.jpg,ja,8.1,['US'],tt32420174,4.0,Dead Dead Demons Dededede Destruction,Animation,2024.0,Dead Dead Demons Dededede Destruction,"Ninjago, le soulèvement des dragons",Le livre de notre destin,Sans Limites Avec Chris Hemsworth
45823,/r9ODgris1fZDVYHPRv55uaQCG2d.jpg,"An alien who came to Earth 400 years ago is almost able to return to his own planet, but when he meets a famous actress, he doesn't want to go home.",/o5EYVYCVtDUdajP4rWfv6q0BTmm.jpg,ko,8.328,['KR'],tt3469052,4.0,Mon amour venu des étoiles,Comedy,2013.0,Mon amour venu des étoiles,Ella era bonita,Hanzawa Naoki,Detectorists
46377,/iE0SftugzCFJ6eV3IznwbiJmGAU.jpg,Drama following the extraordinary adventures of female medics in the British Army.,/4RL153WVbce7i9oemTzzBiD6B1Q.jpg,en,7.7,['GB'],tt3815412,4.0,"Molly, une femme au combat",Drama,2014.0,"Molly, une femme au combat",Au service de la France,Çilek Kokusu,Günesi Beklerken
46910,/4L5Ta7BasGDZ3KtdxjgnFqdAiHK.jpg,"The drug trafficking drama is inspired by the true story of two brothers who rose from the decaying streets of southwest Detroit in the late 1980s and gave birth to one of the most influential crime families in the country. It revolves around brothers Demetrius ""Big Meech"" Flenory and Terry ""Southwest T"" Flenory, who together took their vision beyond the drug trade and into the world of hip-hop. The drama, per Starz, will tell a story about love, family and capitalism in the pursuit of the American dream.",/5gUlUufL3fom30qxKawwlWuD7kC.jpg,en,8.0,['US'],tt3850598,4.0,Black Mafia Family,Drama,2021.0,The Newsreader,Profession : reporter,Black Mafia Family,Les Invisibles
46953,/cI4P2GaNJ9Hh40wiWKY91v34vOY.jpg,The Code is a drama series which tells tells the story of two brothers who discover some information that those at the highest levels of political power are determined to keep secret.,/d960SZCKOXrHQLFRlaGhlPUFEOR.jpg,en,7.2,"['AU', 'IN']",tt3914672,4.0,The Code,Crime,2014.0,The Code,Salamandre,My Shy Boss,Borgia
46981,/dp1XYfSZDEPH3vL9xoBi9fp2a4F.jpg,"Louis de Pointe's epic story of love, blood, and the perils of immortality, as told to the journalist Daniel Molloy. Chafing at the limitations of life as a black man in 1900s New Orleans, Louis finds it impossible to resist the rakish Lestat De Lioncourt's offer of the ultimate escape: joining him as his vampire companion.",/Afv4pPhqVMg2wOmhuDLiGUw4r4O.jpg,en,7.4,['US'],tt3960394,4.0,Entretien avec un vampire,Drama,2022.0,Entretien avec un vampire,Ag3nda,Biao Ren,Perfect Marriage Revenge
47209,/5cstdAjVuXJ66SFQZXpekSqXq6i.jpg,"The lives of two eccentric metal detectorists, who spend their days plodding along ploughed tracks and open fields, hoping to disturb the tedium by unearthing the fortune of a lifetime.",/5BCQaZ8HrLjq6diLsIQxZuzXqiK.jpg,en,8.195,['GB'],tt4082744,4.0,Detectorists,Comedy,2014.0,Detectorists,Hanzawa Naoki,Don't Dare to Dream,Ella era bonita
47590,/xZMmcoR71KC9ejDYgqwbfYkz0o1.jpg,"At the height of the Cold War in 1960, André Merlaux joins the French Secret Service and contends with enemies both foreign and bureaucratic.",/mXND9igVFF8kJMZQWAYaFPGlq0c.jpg,fr,7.7,['FR'],tt4367560,2.0,Au service de la France,Comedy,2015.0,Au service de la France,Çilek Kokusu,"Molly, une femme au combat",Les Pays d'en Haut
47946,/lSBDrOxDlumfrjdnPTtp4xLLKfA.jpg,"Light Yagami is an ordinary university student. One day, he receives a ""Death Note"", which changes his life. The Death Note awakens his warped sense of justice and genius. He becomes murderer Kira and punishes criminals. L is a well known private detective. L appears in front of Light Yagami. L defines Kira as evil and decides to catch Kira. Then N, who has a beautiful appearance but dangerous existence, appears.",/4hA8qcsmwgVpSCRmDGeW3WsCxol.jpg,ja,7.419,['JP'],tt4623604,4.0,Death Note,Crime,2015.0,Death Note,Les Green à Big City,Ministères,Ainsi soient-ils
48088,/hTYtOp4aqnar9NAoxUtNn6u38HO.jpg,"Kahina Zadi, 32, a French police officer travels to Kiruna in Sweden to investigate the bestial murder of a French citizen. Together with Anders, a Swedish prosecutor of Sami origin, she begins an investigation. Soon new killings start to happen and the first victim turns out to be the tip of a very dark iceberg. The victims seemingly have nothing in common more than that they are all being killed in a well-planned and vicious manner.

In their hunt for the truth, both Kahina and Anders are forced to deal with their own past that they have repressed. A personal journey through a painful past becomes the key to succeed in preventing the violent killings that affects the small mining community of Kiruna.",/jwXDb61dX6wyr4y6ZOdQ1LhGklg.jpg,sv,7.0,"['FR', 'SE']",tt4836846,4.0,Jour polaire,Drama,2016.0,Jour polaire,SAS: Rogue Warriors,Tatli Küçük Yalancilar,Jeux d'influence
48165,/IJCSUObPR9wrJCzqFXSZwzPLCI.jpg,"A hardworking girl and a reckless boy.. Although their major differences, fate on the other hand has other plans for them.",/bnIFc4MzMe9TukVZWXdiDAeb9wq.jpg,tr,7.7,['TR'],tt4900982,4.0,Çilek Kokusu,Comedy,2015.0,Au service de la France,Çilek Kokusu,"Molly, une femme au combat",Les Pays d'en Haut
48187,/9WpG3e9wdrEmsYiDVzr8uU1XlUT.jpg,"Four friends band together against an anonymous foe who threatens to reveal their darkest secrets, while also investigating the disappearance of their best friend.",/euDiViLfAFygDMH4LTOQgwpBhvd.jpg,tr,7.0,['TR'],tt4901120,4.0,Tatli Küçük Yalancilar,Mystery,2015.0,Tatli Küçük Yalancilar,Jour polaire,SAS: Rogue Warriors,Jeux d'influence
48199,/o9Z8O0gdi6Qvvzk86RdnnBjBGDq.jpg,"After a chance meeting in a hospital, an ardent soldier falls for a gifted surgeon. Opposing philosophies tear them apart, but fate has other plans.",/GtbPMgS8oLr0dvLpP9eYXWLLGe.jpg,ko,8.4,['KR'],tt4925000,4.0,Descendants of the Sun,Drama,2016.0,Descendants of the Sun,Saga of Tanya the Evil,Ella era bonita,Violet Evergarden
48309,/5auQnyJ0jQfiYlg88lsW0pCLBRJ.jpg,"After a complete reversal of fortune and looks, childhood sweethearts reunite for the first time in 15 years as employees at a fashion magazine.",/sIsUgKIFYAASpvvV5Aaip2xa7Zd.jpg,ko,8.3,['KR'],tt5045900,4.0,Ella era bonita,Comedy,2015.0,Ella era bonita,Mon amour venu des étoiles,Descendants of the Sun,Don't Dare to Dream
49726,/gIK02MQCpbuvNbDGCPZk1HjMSZ0.jpg,"At 20, Donalda is the most beautiful girl in Sainte-Adèle. Young, intelligent, and dynamic, she has always been in love with Alexis, the log driver, a feisty adventurer whose life is a perpetual storm. But Seraphin is also in love with Donalda, and he will do anything to have her.",/lv59yQgT4pRzomE4blx7eLboe2o.jpg,fr,7.8,['CA'],tt5489038,4.0,Les Pays d'en Haut,Drama,2016.0,Le professeur du Cauchemar,Les Pays d'en Haut,Kalp Atisi,Les enquêtes de Toby et Teri
49778,/mCt3coepPkF6QlDQSO9tqI46yIV.jpg,"Picking up immediately following the events in the feature film, these are the continuing adventures and friendship of 14-year-old tech genius Hiro and his compassionate, cutting-edge robot Baymax. As the new prodigy at San Fransokyo Institute of Technology, Hiro now faces daunting academic challenges and the social trials of being the little man on campus. Off campus, the stakes are raised for the high-tech heroes as they must protect their city from an array of scientifically enhanced villains.",/ldG4xXImCPyv5U5gbRmlB8On842.jpg,en,7.585,['US'],tt5515212,2.0,Baymax et les Nouveaux Héros,Action & Adventure,2017.0,Baymax et les Nouveaux Héros,Dear My Friends,Bap Jal Sajuneun Yeppeun Nuna,To the Lake
50131,/YV4J9zwuaFsGVMp7nGDL43MUFO.jpg,Life is ever-delightful — and ever-challenging — for a group of friends in their twilight years as they rediscover themselves through love and family.,/bTQk4YZMESbHs3NlhBPBpcQp1Tn.jpg,ko,7.6,['KR'],tt5689030,4.0,Dear My Friends,Comedy,2016.0,Dear My Friends,Baymax et les Nouveaux Héros,Bap Jal Sajuneun Yeppeun Nuna,Au service de la France
51377,/7T84BWtV5s6VjSsPusxWasoOtxF.jpg,"A weather girl reunites with her old crush, a haughty reporter at her TV station. But this time, she has her eyes on someone else -- his best friend.",/1HbFVRZFWNcglKhY7caExczrCN6.jpg,ko,8.2,['KR'],tt5936884,4.0,Don't Dare to Dream,Comedy,2016.0,Don't Dare to Dream,Detectorists,Ella era bonita,Le Prince des dragons
51559,/usy8xI6gS4KE4qnLOY5PQJg7Pox.jpg,"When strange young misfit Kim Noakes was just a little girl, her father died in murky circumstances and her mother Tina whisked her away to a remote rural life of seclusion and bizarre survival techniques. Now all grown up, Kim sets out into the real world for the first time to begin a secret mission of honouring her father’s memory.",/cOhQYHbHVo03elgWA4mTW5bzNAg.jpg,en,7.3,['GB'],tt6075088,4.0,Two Weeks to Live,Comedy,2020.0,Trickster,Two Weeks to Live,1994,Le bandit repenti
51565,/oi6Gu05uE24aCChTrTD6rZpIX53.jpg,"Insight into the London, West Midlands and North West of England ambulance services, from the highly-pressurised control room to the crews on the streets. Ambulance provides an honest 360-degree snapshot of the daily dilemmas and pressures.",/udhcOGtdZQHCVa3RW010tAyuu78.jpg,en,7.923,['GB'],tt6079604,4.0,Ambulance,Documentary,2016.0,Ambulance,Pigeons et dragons,Pigeons & Dragons,Sultan Ashour 10
51753,/oNfyiiEjwyxx6gXD8jZc8OV19dy.jpg,"A homeroom teacher of Yosan Private High School has an accident, and thus a substitute comes to fill in. Han Bong-Gu  is a mysterious man, and after strange occurrences the class president Ye-Rim tries to get to the bottom of this mystery.",/jj3WYOM8KN9vchhMzHOxBd91GDg.jpg,ko,7.8,['KR'],tt6209442,4.0,Le professeur du Cauchemar,Mystery,2016.0,Le professeur du Cauchemar,Les Pays d'en Haut,Kalp Atisi,Les enquêtes de Toby et Teri
52607,/gCUPAwcjwF9E8usHoIFR0yHZPhE.jpg,The isolated life of an extreme introvert is thrown out of order when his company hires a new employee: a cheery extrovert who's not all she seems.,/eYVvEsoS9Cbfxau8AW9GJNUmGNG.jpg,ko,7.206,['KR'],tt6257622,4.0,My Shy Boss,Comedy,2017.0,My Shy Boss,Le Destin des Tortues Ninja,Cleaning Up,Instinto
53090,/gI3rLwLZ9fHuqcEXYiCBvVpUHb0.jpg,"On the front lines of the war, Tanya Degurechaff, blond hair, blue eyes, and porcelain white skin, commands her squad with lisping voice. Actually, she is one of Japan's most elite salary men, reborn as a little girl into a world of magical warfare after angering a mysterious being who calls himself God.",/5nwiHomKZBBF9DLrolfZapi3fDm.jpg,ja,8.4,['JP'],tt6455986,4.0,Saga of Tanya the Evil,Animation,2017.0,Saga of Tanya the Evil,Descendants of the Sun,Meteor Garden,Violet Evergarden
53422,/8LFeBtYh5cN8IqFw9xj8Oiu1k7j.jpg,"With unprecedented access to the SAS secret files, unseen footage and exclusive interviews with its founder members, this series tells the remarkable story behind an extraordinary fighting force.",/4Xe8EnHFRDlimd3pFWLAsWcqSqn.jpg,en,7.0,"['EG', 'GB']",tt6497600,4.0,SAS: Rogue Warriors,Documentary,2017.0,SAS: Rogue Warriors,Jour polaire,Tatli Küçük Yalancilar,Jeux d'influence
53471,/2uBFfxqNc6brEUueKLxUKLMgrxz.jpg,"Before he died, the Sultan Boualem decided to elect his successor among his two children: the  El amir Kamel and the  El amir Ashour . Finally, he chooses  Ashour , which provokes the anger of Kamel who decides to leave the kingdom, and after several years of governance by Sultan Ashour , the kingdom takes its name and becomes Kingdom ashouriya .",/zXWtbFCy6APPEqPgXpBF6aaJVcm.jpg,ar,8.0,['DZ'],tt6548854,4.0,Sultan Ashour 10,Comedy,2015.0,Sultan Ashour 10,Molusco,Ambulance,Pigeons & Dragons
53514,/tyMkJH0YvK6uBydUbN1nkW4Ad3f.jpg,"Rise up! The Teenage Mutant Ninja Turtles get an all-new look, new weapons, and awesome new powers! Join the legendary heroes, Raph, Leo, Donnie and Mikey as these brothers discover a Hidden City beneath New York, learn amazing mystic ninja skills, battle absurd mutants… and always find time for a slice of their favorite pizza! Cowabunga!",/4LZxcn6nWG1yWBKG0RD98HY13b4.jpg,en,7.25,['US'],tt6601082,4.0,Le Destin des Tortues Ninja,Animation,2018.0,Le Destin des Tortues Ninja,Instinto,The Bridge,My Shy Boss
53527,/6y8sE6s1sAbARztCuEbGOk6Qcz7.jpg,"In this zombie thriller set in Korea's medieval Joseon dynasty which has been defeated by corruption and famine, a mysterious rumor of the king’s death spreads, as does a strange plague that renders the infected immune to death and hungry for flesh. The crown prince, fallen victim to a conspiracy, sets out on a journey to unveil the evil scheme and save his people.",/AsICtiVtz4icMQQRwDvOzfaTzjK.jpg,ko,8.234,['KR'],tt6611916,4.0,Kingdom,Drama,2019.0,Kingdom,Le Prince des dragons,The King: Eternal Monarch,"At a Distance, Spring Is Green"
56215,/uKtyR5VqjefVgYQ64Hy1ch2BVFo.jpg,"The war is over, and Violet Evergarden needs a job. Scarred and emotionless, she takes a job as a letter writer to understand herself and her past.",/ImvHbM4GsJJykarnOzhtpG6ax6.jpg,ja,8.5,['JP'],tt7078180,4.0,Violet Evergarden,Animation,2018.0,Violet Evergarden,Meteor Garden,Saga of Tanya the Evil,Descendants of the Sun
56262,/mA25sTvIR3STMBkbu5xCjRal6JF.jpg,"Eylul the stubborn, school girl turns up to be a strong professional doctor by the help of her teacher Ali Asaf. After years of separation they meet up again but not as a teacher and student, instead as surgeons working side by side. Their love is met by many challenges and the inner conflict of the stubborn women who refuse to yield easily to her heart, refusing to repeat the miserable story of her dead mother.",/sjNvi0fOwjMlcKGukHmZB3zNnD.jpg,tr,7.8,['TR'],tt7115656,4.0,Kalp Atisi,Drama,2017.0,Kalp Atisi,Le professeur du Cauchemar,Les Pays d'en Haut,Les enquêtes de Toby et Teri
56443,/vVGmv5mle6lCrgnx8lNv5Q1vZPw.jpg,"The offbeat adventures of 10-year-old Cricket Green, a mischievous and optimistic country boy who moves to the big city with his wildly out of place family – older sister Tilly, father Bill and Gramma Alice.",/buRk2Vrz8UhF5nZUOADSRZLEU1f.jpg,en,7.4,['US'],tt7165904,4.0,Les Green à Big City,Family,2018.0,Les Green à Big City,The Bravest Knight,The Bridge,To the Lake
56792,/2ZNFu0hkSVtAI6LRWGIlCPNd1Tj.jpg,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",/7bEYwjUvlJW7GerM8GYmqwl4oS3.jpg,en,8.05,['US'],tt7335184,4.0,You,Drama,2018.0,You,Good Omens,Pigeons et dragons,Pigeons & Dragons
58097,/1SH20VoDFK28Yg2Zq4WPZqWGiXn.jpg,"Explore the relationship of two people as they go from being “just acquaintances” to “a genuine couple” — Yoon Jin Ah, a coffee shop  supervisor in her 30s, and Seo Joon Hee, a designer at a video game company who has just returned from working abroad.",/sTNXMCASbNn7cSzcQ7DVazixnAc.jpg,ko,7.655,['KR'],tt8078816,4.0,Bap Jal Sajuneun Yeppeun Nuna,Drama,2018.0,Bap Jal Sajuneun Yeppeun Nuna,Geunyeoui Sasaenghwal,Baymax et les Nouveaux Héros,Dear My Friends
58352,/y4vYdXPqD8NYWewrMq2p8UlltXd.jpg,"Marco Mur is an attractive, successful businessman, but a trauma from his past prevents him from getting emotionally involved with women. Instead, he has intimate encounters in a club where no one knows anyone else. But his past returns and now Marco must face it and all the other conflicts of his life.",/a2dB5yR6CfMNsOoR18EULqdCIqQ.jpg,es,7.235,['ES'],tt8382834,4.0,Instinto,Mystery,2019.0,Instinto,Cleaning Up,Le Destin des Tortues Ninja,1994
58791,/5PXG006gOnx9PnYEYgujjJO3Fjs.jpg,"When their animal friends need help, brother-and-sister team Toby and Teri use the clues and follow the facts to solve mysteries in their own backyard.",/cEL8yxzBQF2NGduJLEpcAbO1SOV.jpg,en,7.8,['US'],tt8591984,4.0,Les enquêtes de Toby et Teri,Animation,2018.0,Les enquêtes de Toby et Teri,Le livre perdu des sortilèges: A Discovery of Witches,Kalp Atisi,Le professeur du Cauchemar
58797,/6j5L8hA6SmtdbmV9m7kFTD5SZuN.jpg,"When a dead body is found on the Tuas Bridge, left right on the border between Malaysia and Singapore, two ICD officers from each country, Officer Megat from Malaysia and Officer Serena Teo from Singapore, must work together to solve the crime. But this case is far more complicated than either of them could have suspected, and they soon learn that the killer’s plan has just begun.",/oHuQ2LcWKONqkCVPAHP9xGEs9C4.jpg,en,7.3,"['MY', 'SG']",tt8595208,4.0,The Bridge,Drama,2018.0,The Bridge,Le bandit repenti,1994,Le Destin des Tortues Ninja
58946,/wu6krz32WumVFms7dhvwk49NEdr.jpg,An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.,/d7PIRa6ez7ZEl9D4JUrnSsmcnVD.jpg,en,8.263,['US'],tt8688814,4.0,Le Prince des dragons,Animation,2018.0,Le Prince des dragons,Kingdom,The King: Eternal Monarch,Don't Dare to Dream
58947,/omNNoERrtr7AzjxyUIk3NREa54b.jpg,"An ordinary girl is admitted to the most prestigious school in the country where she encounters F4, an exclusive group comprised of the four wealthiest and handsomest boys in the school - Dao Ming Si, Hua Ze Lei, Xi Men and Mei Zuo.",/8yhIaFcLHBPppaeY1iu9GzHtaqf.jpg,zh,8.5,['CN'],tt8690890,4.0,Meteor Garden,Drama,2018.0,Violet Evergarden,Meteor Garden,Saga of Tanya the Evil,Descendants of the Sun
59003,/a2Q2og2N3H8qr5UVuvANZqrRa0M.jpg,"After the breakdown of the old government, and with it the First Republic, Italy changed for good in 1994. Spinster Leo is all too aware of this. He pushed hard to see Berlusconi get elected Prime Minister. He knows it's not easy to win power, but holding on to it verges on the impossible. By the same token, it seems equally impossible for populist politician Pietro to change. Even now that he has an office at the Prime Minister's premises in Rome, he still can't cast off his old bad habits. Nor can he forget the only woman he has ever loved. A former TV starlet now turned politician and Congresswoman, Veronica has to decide who the man of her life is going to be. She has realized she no longer wants to be just a woman on the arm of powerful men. It is the start of her own push for power.",/bqahueiS1YPe0L8pxkdxpOV2UxJ.jpg,it,7.3,['IT'],tt8736278,4.0,1994,Drama,2019.0,1994,Le bandit repenti,Trickster,The Bridge
59063,/iAjV8E8oyJ6fYMDLStNMwvZv2CD.jpg,"This characterful drama focuses on an ordinary working class woman, Sam, who is caught between two worlds - the everyday life of a devoted and loving Mum and the darker, dangerous world of insider trading. While struggling with an online gambling addiction, Sassy office cleaner Sam realises she has access to lucrative Stock Market information which if used correctly could be the answer to all her prayers.",/9LSpeWnsSDX6MNNNs5AfEticY3L.jpg,en,7.2,['GB'],tt8804656,4.0,Cleaning Up,Drama,2019.0,Cleaning Up,Instinto,Le Destin des Tortues Ninja,Braqueurs: La série
59636,/zAIQe3fbvy94EqoCJSkaGiEQUhQ.jpg,A grim drama that unfolds against the backdrop of a global catastrophe. An unknown new virus turns Moscow into a city of the dead. Money loses its value and those not yet infected struggle desperately for food and survival.,/t1wSJIjuyFSJSW35KrsVccELsOE.jpg,ru,7.5,['RU'],tt9151230,4.0,To the Lake,Sci-Fi & Fantasy,2019.0,To the Lake,The Bravest Knight,Les Green à Big City,Baymax et les Nouveaux Héros
59671,/qR4tS0urUUaFh6mlRhVUkDZGN5j.jpg,This colorful series leads preschoolers room to room through a fantastical dollhouse of delightful mini-worlds and irresistible kitty characters.,/lyLvpLsC2WzBFZm2cIEn3VgKwEf.jpg,en,8.1,['US'],tt9165438,4.0,La maison de poupée de Gabby,Animation,2021.0,Koi Desu: Yankee-kun to Hakujou Garu,La maison de poupée de Gabby,Sans Limites Avec Chris Hemsworth,Shuroop
60505,/COVrHeFLXlk7MDxWXmsNg7wAOh.jpg,"What happens when you return from a family holiday to France and open the boot to find a Syrian refugee where your luggage was supposed to be? That’s the situation facing new couple Peter and Katy when they get back to Dorking from their first family holiday with Katy’s young son John, who has spent the journey from Calais winding up his would-be stepdad. Their unexpected passenger is a bloke called Sami who hopes to claim asylum in Britain.",/bxrVYJLPRxJkTYVfo24bq7cfI8m.jpg,en,7.0,['GB'],tt9883888,4.0,Home,Comedy,2019.0,The Legend of White Snake,Home,Jeux d'influence,La Légende de Tang
